Días Transaccionales S&P500;S&P500;Europa;Japón;Asia Pacífico;Asia Emergente;Latam;Europa Emergente;Caja USD y Short Duration;Treasuries;Treasuries 20+ Años;US HY;US IG;Deuda Emergente
12/06/2016;170,9182111;121,4044127;128,7554401;108,3586898;102,5025487;58,28826777;64,02712609;102,470891;115,0026433;130,7964279;116,826503;112,5182984;123,4145726
13/06/2016;169,2982482;117,2336855;126,4755675;106,2998747;99,76942076;56,00336767;61,8664667;102,5311438;115,4065326;131,4302674;116,2006634;112,6698606;122,9442396
14/06/2016;167,991943;115,4505612;124,1957189;104,9996146;98,3340381;55,34073583;61,11021101;102,5552387;115,6343451;132,0153949;115,5419218;112,7607852;122,495862
15/06/2016;167,6621748;113,3047971;123,6528594;104,2140075;98,31437129;54,4496393;60,57005785;102,5673402;115,6032395;131,9178355;115,1466529;112,7102683;121,9380158
16/06/2016;167,4284537;113,9092782;124,8470987;104,2681988;99,33684076;55,22652675;61,25425723;102,6878568;115,955367;132,4249277;115,0149252;112,9527081;122,4193052
17/06/2016;167,9280602;114,7253242;124,3042635;103,645092;98,88456012;55,61499014;60,42603841;102,627579;116,0796711;133,0685128;114,9820309;113,0234165;122,4412182
18/06/2016;167,9280602;114,7253242;124,3042635;103,645092;98,88456012;55,61499014;60,42603841;102,627579;116,0796711;133,0685128;114,9820309;113,0234165;122,4412182
19/06/2016;167,9280602;114,7253242;124,3042635;103,645092;98,88456012;55,61499014;60,42603841;102,627579;116,0796711;133,0685128;114,9820309;113,0234165;122,4412182
20/06/2016;167,3062226;116,4480397;124,087104;104,1868449;98,76659084;56,3004449;61,72241864;102,6395865;115,686161;132,2396291;115,1138003;112,9426048;122,3208585
21/06/2016;168,3836747;119,4098956;126,9097133;106,4623898;100,3252264;57,44289352;63,05482049;102,579337;115,1891733;130,825723;115,9372093;112,6294149;123,1520288
22/06/2016;168,8617159;120,6006511;127,7781565;106,8687568;101,0396423;57,58609866;63,45093087;102,5070186;114,9303432;130,2211773;116,5959645;112,548547;123,0536303
23/06/2016;168,5863025;120,848003;126,6036197;107,1703404;101,6406261;57,70104051;61,83045755;102,5432036;115,1581351;130,4356516;116,4972078;112,6192275;123,5895288
24/06/2016;170,7818019;124,5587618;129,4486562;109,7876544;102,6858983;59,5860758;64,24320567;102,5070058;114,6092915;128,9437286;117,3535787;112,4273243;123,8847842
25/06/2016;170,7818019;124,5587618;129,4486562;109,7876544;102,6858983;59,5860758;64,24320567;102,5070058;114,6092915;128,9437286;117,3535787;112,4273243;123,8847842
26/06/2016;170,7818019;124,5587618;129,4486562;109,7876544;102,6858983;59,5860758;64,24320567;102,5070058;114,6092915;128,9437286;117,3535787;112,4273243;123,8847842
27/06/2016;164,5600501;110,9215703;124,0868929;104,1122914;98,26188178;56,22977091;60,35405048;102,7119173;116,1936503;132,4054809;115,6079442;113,0132955;122,8348607
28/06/2016;161,7003255;108,3549561;123,4303492;101,935824;96,87874753;54,94239031;59,52581185;102,8083638;117,1981444;135,7112485;113,5987938;113,4881774;123,2066818
29/06/2016;164,6165909;111,8492951;125,2905679;104,5531282;101,1467408;57,21826894;61,50641418;102,8445523;117,1774004;135,9940708;115,1468045;113,6295837;124,1144686
30/06/2016;167,4198468;114,3231778;126,9318744;106,1786157;102,0082075;59,35617234;62,83882763;102,8083511;116,7010742;134,9507242;116,5631102;113,5487931;125,3613226
01/07/2016;169,7002725;116,8588659;125,8375947;107,9969245;103,2017036;60,43663275;62,73080769;102,8565682;116,9623679;135,4480177;117,5512157;113,7761177;125,9409933
02/07/2016;169,7002725;116,8588659;125,8375947;107,9969245;103,2017036;60,43663275;62,73080769;102,8565682;116,9623679;135,4480177;117,5512157;113,7761177;125,9409933
03/07/2016;169,7002725;116,8588659;125,8375947;107,9969245;103,2017036;60,43663275;62,73080769;102,8565682;116,9623679;135,4480177;117,5512157;113,7761177;125,9409933
04/07/2016;169,7002725;116,8588659;125,8375947;107,9969245;103,2017036;60,43663275;62,73080769;102,8565682;116,9623679;135,4480177;117,5512157;113,7761177;125,9409933
05/07/2016;170,0613947;116,8588659;125,6187631;108,2999638;103,6957301;60,94236649;63,66706499;102,8931851;117,2679906;137,3253272;117,6398493;114,0261976;126,4207026
06/07/2016;168,8374629;113,5501239;125,6187631;106,5092239;101,9631819;59,01134666;62,58676224;102,941442;117,9108537;139,0446403;117,0769427;114,3298494;126,7064134
07/07/2016;169,85015;113,0862717;125,6187631;107,473452;101,3245865;58,62051451;63,05491122;102,8931625;117,931606;139,2693364;117,6398486;114,5423886;126,8821552
08/07/2016;169,7416157;112,4986754;125,7281771;106,8949224;101,8383021;58,29868789;61,75850224;102,8449056;117,7760542;139,2595876;117,8385423;114,4614071;126,8382539
09/07/2016;169,7416157;112,4986754;125,7281771;106,8949224;101,8383021;58,29868789;61,75850224;102,8449056;117,7760542;139,2595876;117,8385423;114,4614071;126,8382539
10/07/2016;169,7416157;112,4986754;125,7281771;106,8949224;101,8383021;58,29868789;61,75850224;102,8449056;117,7760542;139,2595876;117,8385423;114,4614071;126,8382539
11/07/2016;172,2724632;114,2613046;126,6036224;109,043831;103,113725;60,57455207;63,59507658;102,8449056;118,0041865;140,2853737;119,4278307;114,6334426;127,8491548
12/07/2016;172,8800682;115,8074886;129,6675566;109,9530384;104,2883966;61,14928342;63,88316228;102,7363014;117,3820684;139,0545098;119,6596402;114,3297786;128,211735
13/07/2016;174,1356961;117,539158;130,4335029;111,8264183;105,5532062;61,90790143;65,46765635;102,7001382;116,6872839;136,7684537;119,9575927;113,985646;127,7722252
14/07/2016;174,1113171;117,5700708;130,2146355;111,550878;105,1775424;62,18376304;65,03550435;102,7242727;116,9879871;138,3804067;119,659618;114,1476196;127,8381557
15/07/2016;175,0833806;118,8070255;130,4335263;112,7906545;106,4816387;63,17223613;66,22383309;102,6639736;116,5006151;136,3679404;119,7589355;114,0463707;127,8931261
16/07/2016;175,0833806;118,8070255;130,4335263;112,7906545;106,4816387;63,17223613;66,22383309;102,6639736;116,5006151;136,3679404;119,7589355;114,0463707;127,8931261
17/07/2016;175,0833806;118,8070255;130,4335263;112,7906545;106,4816387;63,17223613;66,22383309;102,6639736;116,5006151;136,3679404;119,7589355;114,0463707;127,8931261
18/07/2016;174,8484187;118,0958467;129,9957914;112,4600651;106,3113746;63,05726266;65,93575942;102,6157215;116,0547672;135,1955852;119,5602554;113,6313559;127,8601297
19/07/2016;175,3177119;118,3741986;130,3240307;113,1212178;106,8986386;64,1607017;66,54797294;102,6760596;116,0236646;135,0686366;120,0569087;113,6920351;127,684322
20/07/2016;175,140115;117,2610076;129,4486442;111,7988308;106,1039541;63,93081391;65,07153961;102,6880727;116,334724;135,8306938;119,692656;113,884402;127,7172645
21/07/2016;175,8651951;118,2815302;130,5428736;112,845715;106,7781387;64,29860788;65,39566095;102,6398093;116,0962378;135,0882433;119,9906908;113,7831588;127,6623461
22/07/2016;175,2009523;118,0032137;129,5580582;112,8181807;106,6991228;63,79283503;64,85549279;102,7121703;116,3554807;135,361797;119,9575733;113,8844258;127,6623461
23/07/2016;175,2009523;118,0032137;129,5580582;112,8181807;106,6991228;63,79283503;64,85549279;102,7121703;116,3554807;135,361797;119,9575733;113,8844258;127,6623461
24/07/2016;175,2009523;118,0032137;129,5580582;112,8181807;106,6991228;63,79283503;64,85549279;102,7121703;116,3554807;135,361797;119,9575733;113,8844258;127,6623461
25/07/2016;175,9907582;118,2196316;129,7768817;112,9008764;106,995533;64,45947016;65,17957569;102,6760156;116,2621636;135,5962436;120,3879811;113,9046972;127,6733251
26/07/2016;175,5127673;118,1886581;129,3391443;112,9835198;106,2842267;63,47098418;64,0632451;102,6036291;116,1688051;135,4986143;119,7257268;113,7731373;127,3546525
27/07/2016;175,5938542;118,5906177;129,4485652;114,140584;107,0136554;63,67789959;64,4233446;102,6157363;116,2414106;135,7135151;119,3946852;113,7731373;126,9920738
28/07/2016;175,4075491;119,3637099;129,6674627;114,0304384;107,3906645;63,51698554;64,1352434;102,6880804;116,7391563;137,4035555;119,7257666;114,1071752;127,5634111
29/07/2016;175,6101448;119,3018795;129,6674627;114,1405918;107,805622;62,75833866;64,42333891;102,6760659;116,8013783;137,1494963;119,1629358;114,0970197;127,2557281
30/07/2016;175,6101448;119,3018795;129,6674627;114,1405918;107,805622;62,75833866;64,42333891;102,6760659;116,8013783;137,1494963;119,1629358;114,0970197;127,2557281
31/07/2016;175,6101448;119,3018795;129,6674627;114,1405918;107,805622;62,75833866;64,42333891;102,6760659;116,8013783;137,1494963;119,1629358;114,0970197;127,2557281
01/08/2016;175,8937552;120,4459846;131,9654295;114,9670838;107,8253504;63,9537595;64,92751597;102,8087233;117,2472092;138,2925002;119,3947077;114,4006318;127,6623102
02/08/2016;175,7479393;119,1472155;132,4031588;114,030332;108,3588702;62,87332469;63,34302487;102,7738712;116,8410648;136,7960371;118,6609078;114,1340784;127,179619
03/08/2016;174,6212192;118,8380285;130,7617569;113,7272394;107,4104051;62,4825041;62,87485657;102,7376948;116,5606463;135,3866275;118,5277703;113,7994372;126,8816372
04/08/2016;175,1323355;118,3433058;130,1052021;113,3691123;107,6080402;63,79282469;64,24326495;102,7497151;116,6230062;135,464881;118,9272089;113,9210888;127,0582564
05/08/2016;175,3183261;118,8380991;131,9654463;113,672148;107,9043927;64,62040901;65,28760346;102,8221536;116,9033679;136,4827641;119,726043;114,1340074;127,908022
06/08/2016;175,3183261;118,8380991;131,9654463;113,672148;107,9043927;64,62040901;65,28760346;102,8221536;116,9033679;136,4827641;119,726043;114,1340074;127,908022
07/08/2016;175,3183261;118,8380991;131,9654463;113,672148;107,9043927;64,62040901;65,28760346;102,8221536;116,9033679;136,4827641;119,726043;114,1340074;127,908022
08/08/2016;176,75243;119,2401284;132,4031757;114,6364288;109,3666052;65,28709777;65,64772988;102,6772772;116,1764628;135,0636163;119,9590298;113,7486909;127,5769961
09/08/2016;176,6470855;119,3637804;132,9502656;115,3526772;109,7617467;65,65492528;66,36795113;102,6410322;116,1141922;135,3180762;120,6246825;113,8196701;128,3383756
10/08/2016;176,7523672;120,5078823;134,1538643;115,7108473;110,5968141;66,34456461;66,43996035;102,7013851;116,5295327;136,6492001;121,0240708;114,1137802;128,9342506
11/08/2016;176,3149051;120,9717171;134,5916084;115,4904181;110,4730563;65,907752;65,64773027;102,7496547;116,8410161;137,1777592;120,9907892;114,2455816;129,3094493
12/08/2016;177,1331826;121,930297;135,5764152;116,2617786;111,7178666;67,42501436;66,94414164;102,6530701;116,2802961;135,9544079;121,190545;113,9413456;129,11083
13/08/2016;177,1331826;121,930297;135,5764152;116,2617786;111,7178666;67,42501436;66,94414164;102,6530701;116,2802961;135,9544079;121,190545;113,9413456;129,11083
14/08/2016;177,1331826;121,930297;135,5764152;116,2617786;111,7178666;67,42501436;66,94414164;102,6530701;116,2802961;135,9544079;121,190545;113,9413456;129,11083
15/08/2016;176,9792538;121,837508;134,9198186;115,1046251;111,5004637;66,91925932;66,72804596;102,7254405;116,6956493;137,0995519;121,3237334;114,2151466;129,6626497
16/08/2016;177,489662;122,0848382;135,6857584;115,8209212;112,6267299;67,95376415;68,27653699;102,7013;116,3530309;135,8076628;121,6565244;114,0123005;129,8170779
17/08/2016;176,5741703;122,1467352;134,4820901;115,5178178;112,2315227;67,67787187;68,09649176;102,6650464;116,1556961;135,4455996;121,2903383;113,9412709;129,4750099
18/08/2016;176,9063063;121,9611943;135,5763708;115,3525118;111,3028068;67,42502734;68,06046872;102,6650464;116,3425906;136,2580023;121,4901035;114,1542271;129,8722392
19/08/2016;177,3032841;122,8888311;134,9197745;115,4352196;112,4290799;67,37904347;67,95245675;102,7374253;116,5502622;136,47329;121,9533452;114,3164403;130,1812053
20/08/2016;177,3032841;122,8888311;134,9197745;115,4352196;112,4290799;67,37904347;67,95245675;102,7374253;116,5502622;136,47329;121,9533452;114,3164403;130,1812053
21/08/2016;177,3032841;122,8888311;134,9197745;115,4352196;112,4290799;67,37904347;67,95245675;102,7374253;116,5502622;136,47329;121,9533452;114,3164403;130,1812053
22/08/2016;177,0440667;121,8683623;134,5915147;114,6087034;111,658491;67,33309097;67,23222866;102,6408521;116,155623;135,7588523;121,6232175;114,0628864;129,5743005
23/08/2016;177,0359227;121,8683623;135,357475;114,5260705;110,7495909;66,18364777;66,54800627;102,6529637;116,4152308;136,9039782;121,3569843;114,2352354;129,7397669
24/08/2016;177,392296;122,4249351;135,4668438;115,1321425;112,6859367;65,53994561;67,12417891;102,6650768;116,4048698;137,0507393;121,8894987;114,265622;129,8501754
25/08/2016;176,4849344;122,0538651;135,3573866;115,0494776;110,3939048;65,51694109;66,5120064;102,6409505;116,3633133;136,7277107;121,5233427;114,2250577;129,4088147
26/08/2016;176,3633363;121,5281791;134,7009033;115,0769745;111,0064806;65,53993754;66,83611941;102,6047182;116,1764338;136,2089657;121,5899375;114,103408;129,3978149
27/08/2016;176,3633363;121,5281791;134,7009033;115,0769745;111,0064806;65,53993754;66,83611941;102,6047182;116,1764338;136,2089657;121,5899375;114,103408;129,3978149
28/08/2016;176,3633363;121,5281791;134,7009033;115,0769745;111,0064806;65,53993754;66,83611941;102,6047182;116,1764338;136,2089657;121,5899375;114,103408;129,3978149
29/08/2016;176,0312441;120,8787325;133,716105;113,9749974;110,9076848;64,5974077;66,11589338;102,5081672;115,7299678;135,4162296;121,6232531;113,9208426;129,2323151
30/08/2016;176,8987261;121,4353791;134,1537578;113,7821517;111,5399695;65,8157794;66,40396033;102,5685445;116,2075854;137,22688;122,255694;114,2351502;129,8724028
31/08/2016;176,6064894;121,2498258;134,1537578;113,2587538;110,8484217;65,35599037;66,0798426;102,5806476;116,1972429;136,6984192;122,2224405;114,1742628;129,8282462
01/09/2016;176,1042205;121,0333949;134,3725626;112,2119031;110,6903518;64,75830984;65,25159785;102,5685431;116,0622217;136,8941714;121,6233061;114,1539398;129,3537239
02/09/2016;176,1123213;121,7137236;135,3573791;113,038456;110,6310218;64,98820184;65,32363562;102,6168529;116,2444394;137,0450288;121,9102155;114,2529113;129,1902208
03/09/2016;176,1123213;121,7137236;135,3573791;113,038456;110,6310218;64,98820184;65,32363562;102,6168529;116,2444394;137,0450288;121,9102155;114,2529113;129,1902208
04/09/2016;176,1123213;121,7137236;135,3573791;113,038456;110,6310218;64,98820184;65,32363562;102,6168529;116,2444394;137,0450288;121,9102155;114,2529113;129,1902208
05/09/2016;176,1123213;121,7137236;135,3573791;113,038456;110,6310218;64,98820184;65,32363562;102,6168529;116,2444394;137,0450288;121,9102155;114,2529113;129,1902208
06/09/2016;176,9062356;123,5382123;136,3422394;113,6169868;112,290819;66,39051725;66,80008043;102,6168529;115,9429013;135,9272895;122,5792587;114,1004979;129,5669395
07/09/2016;177,4415539;124,2185373;137,1082101;115,6281211;114,7804188;67,49392765;68,49259407;102,6893004;116,483659;136,9176557;122,7131153;114,3443307;130,3648127
08/09/2016;177,424697;124,1876068;137,7648213;115,6832757;114,6026239;67,10313781;68,88868674;102,6893004;116,5460942;136,8196227;122,4789786;114,4052762;130,730486
09/09/2016;177,0196364;124,1876068;137,1082341;115,1322762;114,6618735;66,87324246;68,85265796;102,6168017;115,9742026;135,1037678;122,2113621;114,0090907;130,1321326
10/09/2016;177,0196364;124,1876068;137,1082341;115,1322762;114,6618735;66,87324246;68,85265796;102,6168017;115,9742026;135,1037678;122,2113621;114,0090907;130,1321326
11/09/2016;177,0196364;124,1876068;137,1082341;115,1322762;114,6618735;66,87324246;68,85265796;102,6168017;115,9742026;135,1037678;122,2113621;114,0090907;130,1321326
12/09/2016;172,7826714;121,5900989;134,9197125;112,4047926;111,2632955;63,70084271;66,94406228;102,580578;115,4230931;132,8780683;120,9401195;113,511327;128,8577486
13/09/2016;175,2615844;122,6723723;136,0139114;113,1762267;111,0063886;64,85026072;67,44821801;102,6167889;115,5270893;132,9467663;121,3416407;113,6028172;128,8355851
14/09/2016;172,7420238;120,2294747;133,6066012;109,7875041;109,3268619;62,04568149;65,50361844;102,5805652;115,1007944;131,4367569;120,4718638;113,2879101;127,4171053
15/09/2016;172,6772456;120,1676768;132,7312107;110,4487543;109,6430352;61,93071084;65,43156446;102,6409852;115,3608071;131,6328606;120,3715107;113,4300865;127,6608542
16/09/2016;174,4028093;121,1262543;133,3876993;112,4324139;111,3621284;62,87323433;66,33183735;102,7255613;115,3919545;131,0642066;121,0071927;113,5012071;128,192817
17/09/2016;174,4028093;121,1262543;133,3876993;112,4324139;111,3621284;62,87323433;66,33183735;102,7255613;115,3919545;131,0642066;121,0071927;113,5012071;128,192817
18/09/2016;174,4028093;121,1262543;133,3876993;112,4324139;111,3621284;62,87323433;66,33183735;102,7255613;115,3919545;131,0642066;121,0071927;113,5012071;128,192817
19/09/2016;173,7320561;118,961607;132,29352;112,2395923;110,5124353;62,13761749;65,39556347;102,6772803;115,5166932;132,1232054;120,9068777;113,582474;127,8270829
20/09/2016;173,764544;119,8892696;132,7312792;112,4875296;111,6386676;62,32154484;65,75569684;102,6531511;115,3191597;131,6918231;121,0407216;113,4910401;128,2813803
21/09/2016;173,7727109;120,1366012;134,5915081;112,9834871;112,2469867;62,78129087;66,00780418;102,6290277;115,4959439;132,1526128;120,9737861;113,5316699;128,4254403
22/09/2016;175,7267851;121,6827593;138,5307324;115,0497291;114,5432233;64,52843142;67,55628126;102,6531455;115,6831629;133,221331;121,9439959;113,8161803;129,8216817
23/09/2016;176,8342153;123,1052307;140,2814838;115,6007023;115,2348352;65,28702766;68,27649877;102,629022;116,0262791;134,2803074;122,4123828;114,0498449;130,3314915
24/09/2016;176,8342153;123,1052307;140,2814838;115,6007023;115,2348352;65,28702766;68,27649877;102,629022;116,0262791;134,2803074;122,4123828;114,0498449;130,3314915
25/09/2016;176,8342153;123,1052307;140,2814838;115,6007023;115,2348352;65,28702766;68,27649877;102,629022;116,0262791;134,2803074;122,4123828;114,0498449;130,3314915
26/09/2016;175,8653406;122,1775097;138,3117915;114,9946078;113,9076756;64,32149781;67,0161146;102,6893679;116,0782589;134,1528754;122,1447893;114,0193936;129,9214686
27/09/2016;174,4404796;120,8169409;137,1080639;114,6639983;111,6782746;63,56289006;66,764067;102,7497492;116,4110553;135,0059535;121,6095508;114,1615758;129,5224798
28/09/2016;175,5234061;120,9097284;138,6399723;115,7108806;113,8517572;64,75831733;66,36795579;102,7618737;116,6086048;135,9962222;122,0778692;114,3038211;129,8881217
29/09/2016;176,3947043;122,2703255;138,4210598;116,8955286;114,7211292;65,8617343;67,98846216;102,7497478;116,5565974;135,7020623;122,8807754;114,3343402;130,0211272
30/09/2016;174,7988614;120,5076765;137,436194;115,6557346;113,1601188;64,27552029;67,5563275;102,7860184;116,6293287;136,0452528;122,3120831;114,3343402;129,5002625
01/10/2016;174,7988614;120,5076765;137,436194;115,6557346;113,1601188;64,27552029;67,5563275;102,7860184;116,6293287;136,0452528;122,3120831;114,3343402;129,5002625
02/10/2016;174,7988614;120,5076765;137,436194;115,6557346;113,1601188;64,27552029;67,5563275;102,7860184;116,6293287;136,0452528;122,3120831;114,3343402;129,5002625
03/10/2016;176,1178936;121,7755378;137,2173956;116,4822105;113,5157811;64,45941256;67,5563275;102,7015283;116,3382219;134,8294164;122,8473208;114,2124598;129,8881158
04/10/2016;175,6945062;121,5899519;136,7796721;116,5649128;114,3654467;65,93069865;68,45658312;102,687869;116,0677355;134,3852883;122,8672221;114,0836281;130,1456839
05/10/2016;174,7988156;121,7754981;136,0137059;115,8761308;112,7650166;65,31002705;67,23223713;102,6032542;115,5367256;132,8136524;122,7326825;113,6968846;129,5781186
06/10/2016;175,5723004;122,0846861;136,8890901;116,6750967;114,2970421;66,43642909;67,73641168;102,5428209;115,2764214;132,1948736;123,06897;113,5441897;129,6115498
07/10/2016;175,6944987;121,3425333;136,23257;116,5924907;114,6421049;66,68928614;68,49262098;102,5428209;115,0369923;131,4581515;123,06897;113,5441897;129,4111703
08/10/2016;175,6944987;121,3425333;136,23257;116,5924907;114,6421049;66,68928614;68,49262098;102,5428209;115,0369923;131,4581515;123,06897;113,5441897;129,4111703
09/10/2016;175,6944987;121,3425333;136,23257;116,5924907;114,6421049;66,68928614;68,49262098;102,5428209;115,0369923;131,4581515;123,06897;113,5441897;129,4111703
10/10/2016;175,0920422;120,4148696;136,23257;116,0689904;114,1085606;66,91916411;67,70036683;102,5791211;115,2035658;131,5464914;123,3379988;113,5645141;129,4890758
11/10/2016;176,0039216;120,6931484;136,6702853;116,9230261;114,4988118;68,32145519;68,56462971;102,5308063;114,9016173;130,7704987;123,8087799;113,5136372;129,9676675
12/10/2016;173,7809921;118,8996482;135,4666301;114,333298;110,4926129;67,65477443;67,84442684;102,5187077;114,870364;130,4758727;123,1026985;113,3406425;128,932605
13/10/2016;174,0089927;118,5594763;135,247716;114,9118245;111,5990859;67,30993805;67,19624119;102,5187077;114,870364;130,6036086;123,0018774;113,3813317;128,932605
14/10/2016;173,4391133;118,0337836;135,0288852;114,415865;110,472828;67,60879417;66,83613653;102,5549993;115,1098688;131,0948088;122,8337338;113,5441473;129,2331469
15/10/2016;173,4391133;118,0337836;135,0288852;114,415865;110,472828;67,60879417;66,83613653;102,5549993;115,1098688;131,0948088;122,8337338;113,5441473;129,2331469
16/10/2016;173,4391133;118,0337836;135,0288852;114,415865;110,472828;67,60879417;66,83613653;102,5549993;115,1098688;131,0948088;122,8337338;113,5441473;129,2331469
17/10/2016;173,5286079;118,157483;135,0288852;114,63623;110,8877639;67,93061203;66,47602343;102,5307963;114,7557908;129,2579083;123,0018932;113,3507817;128,5876273
18/10/2016;172,9261165;117,724554;135,1382586;114,3331318;110,6110989;68,59728306;65,82781572;102,6153842;115,0057289;130,0829615;122,9683136;113,5441581;128,6210601
19/10/2016;174,0089799;119,1779813;135,9042223;115,6279545;112,409193;70,29842708;66,69206912;102,6516074;115,2348203;130,5053409;123,3717727;113,7273048;128,8213231
20/10/2016;174,4730618;119,3635415;136,3419698;116,1514023;113,2430443;70,71220362;67,44829049;102,6516074;115,2869065;130,6133993;123,7753218;113,7883764;128,9882755
21/10/2016;174,1473206;119,3944566;137,5455967;115,3800408;112,6265492;71,24091877;66,94411452;102,6032585;115,1828024;130,7509353;123,7416549;113,7476401;129,0995924
22/10/2016;174,1473206;119,3944566;137,5455967;115,3800408;112,6265492;71,24091877;66,94411452;102,6032585;115,1828024;130,7509353;123,7416549;113,7476401;129,0995924
23/10/2016;174,1473206;119,3944566;137,5455967;115,3800408;112,6265492;71,24091877;66,94411452;102,6032585;115,1828024;130,7509353;123,7416549;113,7476401;129,0995924
24/10/2016;174,2288216;119,085225;137,5455967;114,8841374;111,9942638;71,47081321;66,94411452;102,6274729;115,3077757;130,9474539;123,876162;113,8188462;129,6338065
25/10/2016;174,9698167;118,9306524;137,7644317;115,2423461;112,7009476;71,95359856;67,26819097;102,5912454;115,1515337;130,3777015;123,9769972;113,6458415;129,622658
26/10/2016;174,3834929;118,6214327;137,8738167;115,8484056;113,4169367;72,04555526;67,4842564;102,5912454;115,1306913;130,7215075;123,9098017;113,6458415;129,6782661
27/10/2016;174,0333308;117,9720989;137,6550109;114,7464556;111,4608348;71,33288062;66,40390094;102,5550307;114,8807425;129,837438;123,3382058;113,4219592;128,9214637
28/10/2016;173,5691839;118,1885777;137,8738824;113,065879;111,006409;71,4938076;66,69196106;102,5792337;114,4850933;128,4229889;122,8338759;113,1369298;127,8197009
29/10/2016;173,5691839;118,1885777;137,8738824;113,065879;111,006409;71,4938076;66,69196106;102,5792337;114,4850933;128,4229889;122,8338759;113,1369298;127,8197009
30/10/2016;173,5691839;118,1885777;137,8738824;113,065879;111,006409;71,4938076;66,69196106;102,5792337;114,4850933;128,4229889;122,8338759;113,1369298;127,8197009
31/10/2016;173,056287;118,0339871;138,0926882;112,6250351;111,1249638;70,75820782;66,18783653;102,5792337;114,5059295;128,1381467;122,2958635;113,1369298;127,5080765
01/11/2016;173,0644206;117,9102875;138,2020576;113,0382564;110,6236791;71,42489165;66,90802638;102,6517572;114,5995954;128,924018;121,9260408;113,2793692;127,6415774
02/11/2016;171,8105689;117,3846434;137,6549157;113,0106751;110,0704501;69,26400298;66,98001942;102,6524758;114,6034918;128,9336873;121,5412422;113,2180851;127,5112554
03/11/2016;170,7764411;116,5496864;136,7795681;111,908708;108,9711765;68,1375625;65,5396141;102,7129381;114,9475315;129,4946778;120,8314414;113,3506635;127,3771135
04/11/2016;169,9947973;116,3022514;137,1078391;112,1015267;108,5581757;67,99965207;64,92740856;102,7250582;114,8745398;128,5006766;120,8652742;113,1977534;127,7123701
05/11/2016;169,9947973;116,3022514;137,1078391;112,1015267;108,5581757;67,99965207;64,92740856;102,7250582;114,8745398;128,5006766;120,8652742;113,1977534;127,7123701
06/11/2016;169,9947973;116,3022514;137,1078391;112,1015267;108,5581757;67,99965207;64,92740856;102,7250582;114,8745398;128,5006766;120,8652742;113,1977534;127,7123701
07/11/2016;169,8074631;115,2508791;135,4665211;111,0270335;107,7065368;67,99965207;63,88311612;102,7613201;115,2290426;129,6521712;121,0680861;113,4322992;127,3994748
08/11/2016;173,5529063;117,106303;136,4239985;113,4238851;110,7096105;71,3559789;66,15179723;102,7250454;114,7493441;128,5498684;122,6566205;113,2996968;128,4274612
09/11/2016;174,3345886;117,4774129;136,2598804;114,333091;111,3816178;72,3674499;66,04377134;102,6162596;114,3426724;128,0282131;122,4538691;113,1161513;128,7626568
10/11/2016;176,1821865;118,0649174;135,1109371;113,1484858;108,0028565;69,24103133;67,66428736;102,4832689;112,6013479;122,5957199;121,6427346;112,0658678;126,8519478
11/11/2016;176,6224658;117,6319734;135,220377;112,7627626;105,792146;64,27554925;66,72801662;102,4469898;111,9236004;120,7848585;119,9189354;111,6069581;122,1702229
12/11/2016;176,6224658;117,6319734;135,220377;112,7627626;105,792146;64,27554925;66,72801662;102,4469898;111,9236004;120,7848585;119,9189354;111,6069581;122,1702229
13/11/2016;176,6224658;117,6319734;135,220377;112,7627626;105,792146;64,27554925;66,72801662;102,4469898;111,9236004;120,7848585;119,9189354;111,6069581;122,1702229
14/11/2016;176,215351;116,4877672;135,411849;112,1291487;104,722799;62,80428193;66,07982066;102,4469898;111,694157;120,1058061;118,7359351;111,4030522;121,4662781
15/11/2016;176,3538563;115,5291893;135,5759682;111,8260636;103,3988934;62,50545915;65,68367214;102,2898361;111,0476712;119,3873331;119,6146998;110,9544321;120,8517802
16/11/2016;177,7299454;116,2095407;135,7947878;112,4872911;104,7820603;63,86176511;67,62823725;102,326149;111,0476712;119,9778229;121,2033026;111,0359836;122,9300683
17/11/2016;177,3961686;114,8180477;135,13822;110,6413747;104,0509959;63,37903403;66,9800206;102,3140745;111,151945;121,0603828;120,7301249;111,2807069;122,8518848
18/11/2016;178,3081623;115,3437995;137,1625905;111,2474681;104,8215976;62,59744378;67,34010519;102,3020015;110,661876;119,2791003;120,4596895;110,8626253;122,5948786
19/11/2016;178,3081623;115,3437995;137,1625905;111,2474681;104,8215976;62,59744378;67,34010519;102,3020015;110,661876;119,2791003;120,4596895;110,8626253;122,5948786
20/11/2016;178,3081623;115,3437995;137,1625905;111,2474681;104,8215976;62,59744378;67,34010519;102,3020015;110,661876;119,2791003;120,4596895;110,8626253;122,5948786
21/11/2016;177,9091086;114,0759405;135,1109125;110,7791163;104,149796;62,41353249;67,62818616;102,241541;110,1717546;118,9346223;120,3921116;110,5057585;121,902095
22/11/2016;179,2525003;115,1892076;136,2051758;111,46783;104,6437785;64,29860841;68,88857266;102,2294765;110,2656209;119,229818;121,4060539;110,5974783;122,4384642
23/11/2016;179,6025805;115,3129208;136,5334302;112,4872033;105,9280715;64,87330937;69,60880269;102,2052481;110,3699322;119,1904722;122,3186632;110,6994492;122,9747446
